,Accidents,UrbanDensification,UrbanParks,OldTown,Bars,HN_noise_40,HN_noise_60,strOri_0,strOri_1,strOri_2,strOri_3,X,Y,clusterID
1973,44,56350,38640,35452,23.0,0.619047619,0.095238095,561.3152276,1275.831369,851.9562589,1418.318941,430214.5031,4581804.872,3
1974,35,15357,36654,37027,20.0,0.615384615,0.076923077,693.6639712,1568.332021,654.0273027,1533.226505,430169.1573,4581674.076,3
1975,5,5807,29935,45678,12.0,0.62745098,0.117647059,204.5782336,2105.402477,353.5996275,2018.289454,431575.9373,4581623.635,4
1976,12,18582,27033,78860,20.0,0.85483871,0.048387097,285.1749716,3673.636609,427.4729377,3748.669919,431286.6214,4581676.267,2
1977,1,0,62539,86713,1.0,0.928571429,0.023809524,1165.057866,2313.117768,504.4066885,1562.112225,431488.3639,4582141.74,4
1978,20,66621,0,4262,1.0,1.0,0.0,443.6893169,1783.171239,238.2210595,1433.952369,430147.3058,4584663.653,1
1979,10,11130,9138,82744,25.0,0.967213115,0.0,357.426203,3504.97932,416.6838049,3390.371166,431216.5504,4581605.195,2
1980,11,18582,10791,87702,21.0,0.925925926,0.018518519,361.7525683,3378.697534,434.3418238,3672.254503,431228.0128,4581690.575,2
1981,13,44673,1269,0,1.0,1.0,0.0,1577.530598,1063.844355,577.7120685,344.4030765,427960.7978,4584441.328,0
1982,17,0,12876,73933,33.0,0.944444444,0.0,70.27787232,3254.637702,394.0435266,2023.267897,430592.2573,4581453.365,2
1983,11,0,392,95050,11.0,0.724137931,0.034482759,0.0,2513.463488,12.99761323,2893.508818,429665.8568,4584340.499,2
1984,13,0,392,95050,11.0,0.714285714,0.035714286,0.0,2654.011336,12.99761323,2918.943944,429655.7006,4584354.125,2
1985,30,26304,9260,52145,16.0,0.923076923,0.0,645.1770097,1797.753742,709.665143,1431.858371,430051.8966,4581508.403,4
1986,13,19532,33170,70653,17.0,0.830769231,0.046153846,292.0275451,3674.131572,436.2475719,3546.893088,431311.9693,4581702.011,2
1987,36,54872,0,0,6.0,1.0,0.0,788.9391355,1295.144052,1224.878232,1596.29035,427767.7815,4583609.606,0
1988,16,199,7566,104840,28.0,0.939393939,0.0,12.36412488,2679.759011,13.6227014,3224.866899,429834.1342,4583656.024,2
1989,10,7151,30931,105348,28.0,0.918032787,0.032786885,340.3062595,3666.688224,547.7243394,3567.397213,431352.0411,4581513.65,2
1990,14,0,13870,71130,30.0,0.96969697,0.0,93.00228969,3062.459082,389.9812822,2075.586708,430574.8115,4581476.034,2
1991,1,0,29853,47923,4.0,0.552631579,0.236842105,440.0159517,2410.928916,372.1224885,2062.065722,431555.8584,4581887.616,4
1992,25,75554,9854,17382,4.0,1.0,0.0,1674.493898,542.1362936,1700.216562,843.2655622,427239.9792,4580914.835,0
1993,4,7151,35174,51272,11.0,0.708333333,0.104166667,132.3554235,1980.596798,376.7855936,2271.490702,431587.5283,4581715.03,4
1994,9,12715,38560,93521,14.0,0.661971831,0.070422535,301.9137166,3142.864614,407.7924442,3377.429741,431441.5361,4581693.983,2
1995,17,0,13658,86252,41.0,0.82,0.02,609.7232325,3303.89021,429.1901195,2480.8076,430972.3614,4581480.694,2
1996,27,54366,0,28233,5.0,1.0,0.0,70.61673835,1695.07762,0.0,2055.9095,431277.2103,4584362.459,1
1997,42,54950,426,62351,11.0,0.791666667,0.125,210.1651887,2588.781038,201.6724985,2098.515773,429046.6759,4583584.183,4
1998,6,5807,29935,57980,13.0,0.574468085,0.127659574,210.0949303,2072.332387,400.9406356,1974.192173,431573.1608,4581563.497,4
1999,9,7151,26742,79416,25.0,0.78125,0.0625,291.287642,3184.931102,508.8471831,3138.742108,431440.4154,4581511.342,2
2000,18,0,25359,121800,22.0,0.827586207,0.0,460.6097945,2382.526682,1187.577438,1639.895923,430298.1331,4581341.815,2
2001,26,1804,20037,78938,19.0,0.666666667,0.166666667,240.9487491,2235.629688,650.428806,1533.336528,430572.121,4581710.776,2
2002,19,0,27897,120564,21.0,0.966666667,0.0,656.3573108,2330.358711,1158.157549,1567.249898,430275.2243,4581226.387,4
2003,11,12886,21329,82388,23.0,0.86440678,0.050847458,257.9693554,3689.910545,444.5007741,3791.843675,431265.6175,4581655.049,2
2004,8,12715,38560,75085,11.0,0.65625,0.125,214.7585639,2721.208585,450.9319815,2873.813055,431511.802,4581734.092,2
2005,22,0,10190,79614,37.0,0.911764706,0.0,258.7428577,2997.613591,455.4190928,1780.731147,430718.5054,4581431.539,2
2006,17,74026,0,93432,3.0,1.0,0.0,313.0681696,2167.572134,138.4785304,1991.633794,428807.2028,4583924.771,4
2007,8,12715,38560,84868,11.0,0.641791045,0.119402985,248.4876106,2976.496897,450.9319815,2997.264262,431494.5575,4581743.614,2
2008,17,0,16778,121706,42.0,0.803921569,0.019607843,676.3769804,3330.966038,442.9242976,2406.762154,430988.8559,4581462.438,2
2009,28,17191,908,55069,3.0,1.0,0.0,433.0862952,1971.80094,187.7089981,1829.365094,428912.8851,4584057.22,4
2010,21,10087,2932,0,1.0,1.0,0.0,193.4456269,2006.112806,557.5073571,1612.577692,427272.9526,4583294.18,1
2011,16,0,18202,76151,37.0,0.863636364,0.022727273,678.5554534,2995.29741,459.4373852,2329.222497,430908.8377,4581538.931,2
2012,2,34732,50009,0,1.0,1.0,0.0,884.2306457,998.3228855,692.5785143,1133.648414,428520.1182,4584998.666,0
2013,12,0,7675,82336,27.0,0.935483871,0.0,603.7946989,3170.46283,478.6666991,2868.585329,431051.3376,4581578.319,2
2014,31,61370,20504,14383,4.0,0.923076923,0.0,1895.27218,338.4456049,1512.352496,641.354496,427586.9107,4580673.857,0
2015,11,18582,9138,80697,22.0,0.859649123,0.052631579,303.1379255,3502.775982,458.1151014,3613.23604,431248.1351,4581672.349,2
2016,10,20088,38560,95510,11.0,0.763888889,0.069444444,311.7739362,3682.138981,451.5027879,3161.88013,431405.5882,4581774.009,2
2017,20,30969,4992,0,1.0,1.0,0.0,38.32329797,1032.899075,259.8825259,705.925087,426993.9533,4583160.885,1
2018,49,56350,18405,29205,22.0,0.75,0.0625,561.3152276,1087.094891,885.1780344,1272.998237,430221.3248,4581833.361,3
2019,24,26522,23104,45632,6.0,0.52173913,0.043478261,2258.58255,584.9641869,1515.347951,856.1128573,427885.5369,4580882.887,0
2020,24,101516,0,0,4.0,1.0,0.0,110.3391976,2357.596119,113.2679948,2273.427391,427794.6226,4583907.999,1
2021,12,0,19373,97279,39.0,0.444444444,0.166666667,114.8338775,3535.588785,277.6486733,2789.038959,431201.9257,4581286.235,2
2022,7,7151,32878,61678,13.0,0.682539683,0.079365079,261.3134862,2605.328859,402.9280251,2557.050485,431521.8226,4581610.347,4
2023,7,7151,32878,68100,15.0,0.661538462,0.107692308,261.3134862,2679.111106,409.955509,2635.81022,431513.3267,4581593.577,2
2024,21,30235,844,68756,2.0,1.0,0.0,52.2196305,2437.314185,536.8950812,2288.130101,428656.2684,4584061.36,4
2025,21,0,46757,100341,26.0,0.8,0.0,116.0913325,2536.598252,1044.097307,1666.484719,430345.8845,4581422.1,2
2026,20,22225,4992,0,1.0,1.0,0.0,91.73149124,1571.832579,507.2321158,1708.559659,427124.1729,4583289.167,1
2027,18,0,18292,75602,45.0,0.794871795,0.025641026,521.9311505,3107.163284,476.1060243,2272.895372,430877.2666,4581411.287,2
2028,7,9354,32191,69980,13.0,0.680555556,0.097222222,274.3922161,2746.590863,346.5596559,2955.521217,431499.1136,4581656.699,2
2029,5,7151,28805,47144,11.0,0.660377358,0.113207547,204.5782336,2151.449665,353.5996275,1991.881194,431573.0431,4581642.03,4
2030,24,0,16885,81802,37.0,0.857142857,0.035714286,218.8201628,3086.986418,447.1536164,1835.492071,430668.1686,4581349.243,2
2031,16,37130,49128,0,8.0,1.0,0.0,294.7684513,1688.231373,475.6427465,1893.293316,428109.0044,4582247.22,1
2032,9,24296,19564,64256,5.0,0.854545455,0.018181818,361.8396021,3565.650534,446.5973415,3161.308114,431326.8132,4581878.876,4
2033,21,24693,18212,69535,13.0,1.0,0.0,923.4189678,1789.987747,1004.846614,1098.803457,430076.4446,4581308.193,4
